uri	title	url	n	class for black list	alternate image	weight (if not black list or 1)	comment
http://en.wikipedia.org/wiki/Ribosome	Ribosome	https://commons.wikimedia.org/wiki/Special:FilePath/Peptide_syn.png	11				
http://en.wikipedia.org/wiki/People_%28magazine%29	People (magazine)	https://commons.wikimedia.org/wiki/Special:FilePath/People_Magazine_logo.svg	11				
http://en.wikipedia.org/wiki/Integrin	Integrin	https://commons.wikimedia.org/wiki/Special:FilePath/PDB_1jv2_EBI.jpg	11				
http://en.wikipedia.org/wiki/Reef	Reef	https://commons.wikimedia.org/wiki/Special:FilePath/PamalicanAfterLiftOff.jpg	11				
http://en.wikipedia.org/wiki/Histone	Histone	https://commons.wikimedia.org/wiki/Special:FilePath/Nucleosome_structure.png	11				
http://en.wikipedia.org/wiki/Drink	Drink	https://commons.wikimedia.org/wiki/Special:FilePath/Nice_Cup_of_Tea.jpg	11				
http://en.wikipedia.org/wiki/Botany	Botany	https://commons.wikimedia.org/wiki/Special:FilePath/Myris_fragr_Fr_080112-3294_ltn.jpg	11				
http://en.wikipedia.org/wiki/Pancreatic_islets	Pancreatic islets	https://commons.wikimedia.org/wiki/Special:FilePath/Mouse_pancreatic_islet.jpg	11				
http://en.wikipedia.org/wiki/Histopathology	Histopathology	https://commons.wikimedia.org/wiki/Special:FilePath/MI_with_contraction_bands_very_high_mag.jpg	11				
http://en.wikipedia.org/wiki/Environmental_monitoring	Environmental monitoring	https://commons.wikimedia.org/wiki/Special:FilePath/Mgły_nad_Woliborzem.jpg	11				
http://en.wikipedia.org/wiki/Speed	Speed	https://commons.wikimedia.org/wiki/Special:FilePath/Mersan.JPG	11				
http://en.wikipedia.org/wiki/Tau_protein	Tau protein	https://commons.wikimedia.org/wiki/Special:FilePath/MAP2-tau_in_neurons.jpg	11				
http://en.wikipedia.org/wiki/Great_Barrier_Reef	Great Barrier Reef	https://commons.wikimedia.org/wiki/Special:FilePath/Map_of_Great_Barrier_Reef_Demis.png	11				
http://en.wikipedia.org/wiki/Breast_cancer_screening	Breast cancer screening	https://commons.wikimedia.org/wiki/Special:FilePath/Mammogram.jpg	11				
http://en.wikipedia.org/wiki/Productivity	Productivity	https://commons.wikimedia.org/wiki/Special:FilePath/Main_processes_of_a_company.png	11				
http://en.wikipedia.org/wiki/West_Africa	West Africa	https://commons.wikimedia.org/wiki/Special:FilePath/LocationWesternAfrica.png	11				
http://en.wikipedia.org/wiki/Vesicle_%28biology_and_chemistry%29	Vesicle (biology and chemistry)	https://commons.wikimedia.org/wiki/Special:FilePath/Liposome_scheme-en.svg	11				
http://en.wikipedia.org/wiki/Electromagnetic_spectrum	Electromagnetic spectrum	https://commons.wikimedia.org/wiki/Special:FilePath/Light_spectrum.svg	11				
http://en.wikipedia.org/wiki/Ceratopsidae	Ceratopsidae	https://commons.wikimedia.org/wiki/Special:FilePath/LA-Triceratops_mount-2.jpg	11				
http://en.wikipedia.org/wiki/Aquatic_animal	Aquatic animal	https://commons.wikimedia.org/wiki/Special:FilePath/Jordania_zonope.jpg	11				
http://en.wikipedia.org/wiki/Code	Code	https://commons.wikimedia.org/wiki/Special:FilePath/International_Morse_Code.svg	11				
http://en.wikipedia.org/wiki/Auxin	Auxin	https://commons.wikimedia.org/wiki/Special:FilePath/Indol-3-ylacetic_acid.svg	11				
http://en.wikipedia.org/wiki/Drainage_basin	Drainage basin	https://commons.wikimedia.org/wiki/Special:FilePath/Hydrographic_basin.svg	11				
http://en.wikipedia.org/wiki/Quantum_state	Quantum state	https://commons.wikimedia.org/wiki/Special:FilePath/Hydrogen_Density_Plots.png	11				
http://en.wikipedia.org/wiki/Human_height	Human height	https://commons.wikimedia.org/wiki/Special:FilePath/Human_height_growth_per_month,_United_States.png	11				
http://en.wikipedia.org/wiki/Homelessness	Homelessness	https://commons.wikimedia.org/wiki/Special:FilePath/HomelessParis_7032101.jpg	11				
http://en.wikipedia.org/wiki/Medical_ethics	Medical ethics	https://commons.wikimedia.org/wiki/Special:FilePath/HippocraticOath.jpg	11				
http://en.wikipedia.org/wiki/Hematopoietic_stem_cell	Hematopoietic stem cell	https://commons.wikimedia.org/wiki/Special:FilePath/Hematopoiesis_simple.svg	11				
http://en.wikipedia.org/wiki/Head_injury	Head injury	https://commons.wikimedia.org/wiki/Special:FilePath/Head_wound_received_at_Antietam_1862.jpg	11				
http://en.wikipedia.org/wiki/Hepatitis_C	Hepatitis C	https://commons.wikimedia.org/wiki/Special:FilePath/HCV_EM_picture_2.png	11				
http://en.wikipedia.org/wiki/Polyploid	Polyploid	https://commons.wikimedia.org/wiki/Special:FilePath/Haploid,_diploid_,triploid_and_tetraploid.svg	11				
http://en.wikipedia.org/wiki/Embryogenesis	Embryogenesis	https://commons.wikimedia.org/wiki/Special:FilePath/Gray9.png	11				
http://en.wikipedia.org/wiki/Pelvis	Pelvis	https://commons.wikimedia.org/wiki/Special:FilePath/Gray242.png	11				
http://en.wikipedia.org/wiki/Acceleration	Acceleration	https://commons.wikimedia.org/wiki/Special:FilePath/Gravity_gravita_grave.gif	11				
http://en.wikipedia.org/wiki/Carcinogen	Carcinogen	https://commons.wikimedia.org/wiki/Special:FilePath/GHS-pictogram-silhouette.svg	11				
http://en.wikipedia.org/wiki/Systems_biology	Systems biology	https://commons.wikimedia.org/wiki/Special:FilePath/Genomics_GTL_Pictorial_Program.jpg	11				
http://en.wikipedia.org/wiki/Cichlid	Cichlid	https://commons.wikimedia.org/wiki/Special:FilePath/Freshwater_angelfish_biodome.jpg	11				
http://en.wikipedia.org/wiki/Oxidative_stress	Oxidative stress	https://commons.wikimedia.org/wiki/Special:FilePath/Free_Radical_Toxicity.svg	11				
http://en.wikipedia.org/wiki/Follicular_lymphoma	Follicular lymphoma	https://commons.wikimedia.org/wiki/Special:FilePath/Follicular_lymphoma_--_low_mag.jpg	11				
http://en.wikipedia.org/wiki/Taiwan	Taiwan	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Republic_of_China.svg	11				
http://en.wikipedia.org/wiki/Netherlands	Netherlands	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Netherlands.svg	11				
http://en.wikipedia.org/wiki/Norway	Norway	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Norway.svg	11				
http://en.wikipedia.org/wiki/Argentina	Argentina	https://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Argentina.svg	11				
http://en.wikipedia.org/wiki/Menstruation	Menstruation	https://commons.wikimedia.org/wiki/Special:FilePath/Figure_28_02_07.jpg	11				
http://en.wikipedia.org/wiki/Testicle	Testicle	https://commons.wikimedia.org/wiki/Special:FilePath/Figure_28_01_03.JPG	11				
http://en.wikipedia.org/wiki/Racism	Racism	https://commons.wikimedia.org/wiki/Special:FilePath/Essay.svg	11				
http://en.wikipedia.org/wiki/Structure_of_the_Earth	Structure of the Earth	https://commons.wikimedia.org/wiki/Special:FilePath/Earth_poster.svg	11				
http://en.wikipedia.org/wiki/Down_syndrome	Down syndrome	https://commons.wikimedia.org/wiki/Special:FilePath/Drill.jpg	11				
http://en.wikipedia.org/wiki/Latitude	Latitude	https://commons.wikimedia.org/wiki/Special:FilePath/Division_of_the_Earth_into_Gauss-Krueger_zones_-_Globe.svg	11				
http://en.wikipedia.org/wiki/Phytoplankton	Phytoplankton	https://commons.wikimedia.org/wiki/Special:FilePath/Diatoms_through_the_microscope.jpg	11				
http://en.wikipedia.org/wiki/Dendritic_cell	Dendritic cell	https://commons.wikimedia.org/wiki/Special:FilePath/Dendritic_cells.jpg	11				
http://en.wikipedia.org/wiki/Accessibility	Accessibility	https://commons.wikimedia.org/wiki/Special:FilePath/Curitiba_10_2006_05_RIT.jpg	11				
http://en.wikipedia.org/wiki/Military_communications	Military communications	https://commons.wikimedia.org/wiki/Special:FilePath/Courrier.jpg	11				
http://en.wikipedia.org/wiki/Military	Military	https://commons.wikimedia.org/wiki/Special:FilePath/Countries_by_soldier_count.svg	11				
http://en.wikipedia.org/wiki/Ocean_current	Ocean current	https://commons.wikimedia.org/wiki/Special:FilePath/Corrientes-oceanicas.png	11				
http://en.wikipedia.org/wiki/Coronary_artery_bypass_surgery	Coronary artery bypass surgery	https://commons.wikimedia.org/wiki/Special:FilePath/Coronary_artery_bypass_surgery_Image_657C-PH.jpg	11				
http://en.wikipedia.org/wiki/Shape	Shape	https://commons.wikimedia.org/wiki/Special:FilePath/Congruent_non-congruent_triangles.svg	11				
http://en.wikipedia.org/wiki/Pathogenic_bacteria	Pathogenic bacteria	https://commons.wikimedia.org/wiki/Special:FilePath/Clostridium_tetani_01.png	11				
http://en.wikipedia.org/wiki/Thorax	Thorax	https://commons.wikimedia.org/wiki/Special:FilePath/Chest.jpg	11				
http://en.wikipedia.org/wiki/Turtle	Turtle	https://commons.wikimedia.org/wiki/Special:FilePath/Chelonia_mydas_is_going_for_the_air.jpg	11				
http://en.wikipedia.org/wiki/Spinal_cord_injury	Spinal cord injury	https://commons.wikimedia.org/wiki/Special:FilePath/Cervical_Spine_MRI_(T2W).jpg	11				
http://en.wikipedia.org/wiki/Catabolism	Catabolism	https://commons.wikimedia.org/wiki/Special:FilePath/Catabolism_schematic.svg	11				
http://en.wikipedia.org/wiki/Fibrosis	Fibrosis	https://commons.wikimedia.org/wiki/Special:FilePath/Cardiac_amyloidosis_very_high_mag_movat.jpg	11				
http://en.wikipedia.org/wiki/Archaic_humans	Archaic humans	https://commons.wikimedia.org/wiki/Special:FilePath/Broken_Hill_Skull_(Replica01).jpg	11				
http://en.wikipedia.org/wiki/Upper_Paleolithic	Upper Paleolithic	https://commons.wikimedia.org/wiki/Special:FilePath/Bradshaw_rock_paintings.jpg	11				
http://en.wikipedia.org/wiki/Borneo	Borneo	https://commons.wikimedia.org/wiki/Special:FilePath/Borneo_Topography.png	11				
http://en.wikipedia.org/wiki/Genetic_drift	Genetic drift	https://commons.wikimedia.org/wiki/Special:FilePath/Biologist_and_statistician_Ronald_Fisher.jpg	11				
http://en.wikipedia.org/wiki/PD-L1	PD-L1	https://commons.wikimedia.org/wiki/Special:FilePath/B7_family_ligands_and_CD28_family_receptors.JPG	11				
http://en.wikipedia.org/wiki/Audit	Audit	https://commons.wikimedia.org/wiki/Special:FilePath/Audit_Cycle.jpg	11				
http://en.wikipedia.org/wiki/Asian_Americans	Asian Americans	https://commons.wikimedia.org/wiki/Special:FilePath/Asian_American_population_percentage_by_state_in_2010.svg	11				
http://en.wikipedia.org/wiki/Arthritis	Arthritis	https://commons.wikimedia.org/wiki/Special:FilePath/Arthrite_rhumatoide.jpg	11				
http://en.wikipedia.org/wiki/Conversation	Conversation	https://commons.wikimedia.org/wiki/Special:FilePath/Arnold_Lakhovsky_Conversation.png	11				
http://en.wikipedia.org/wiki/Medicine_in_the_medieval_Islamic_world	Medicine in the medieval Islamic world	https://commons.wikimedia.org/wiki/Special:FilePath/Arabischer_Maler_des_Kräuterbuchs_des_Dioskurides_004.jpg	11				
http://en.wikipedia.org/wiki/Aphasia	Aphasia	https://commons.wikimedia.org/wiki/Special:FilePath/Aphasia.png	11				
http://en.wikipedia.org/wiki/Caribbean	Caribbean	https://commons.wikimedia.org/wiki/Special:FilePath/Antillas_(orthographic_projection).svg	11				
http://en.wikipedia.org/wiki/T_helper_cell	T helper cell	https://commons.wikimedia.org/wiki/Special:FilePath/Antigen_presentation.svg	11				
http://en.wikipedia.org/wiki/English_language	English language	https://commons.wikimedia.org/wiki/Special:FilePath/Anglospeak.svg	11				
http://en.wikipedia.org/wiki/Anaphylaxis	Anaphylaxis	https://commons.wikimedia.org/wiki/Special:FilePath/Angioedema2010.JPG	11				
http://en.wikipedia.org/wiki/Abdomen	Abdomen	https://commons.wikimedia.org/wiki/Special:FilePath/Anatomy_Abdomen_Tiesworks.jpg	11				
http://en.wikipedia.org/wiki/Amplifier	Amplifier	https://commons.wikimedia.org/wiki/Special:FilePath/Amplifier_Circuit_Small.svg	11				
http://en.wikipedia.org/wiki/Modulation	Modulation	https://commons.wikimedia.org/wiki/Special:FilePath/Amfm3-en-de.gif	11				
http://en.wikipedia.org/wiki/Mycorrhiza	Mycorrhiza	https://commons.wikimedia.org/wiki/Special:FilePath/Amanita_muscaria_fruit_bodies.jpg	11				
http://en.wikipedia.org/wiki/Stomach_cancer	Stomach cancer	https://commons.wikimedia.org/wiki/Special:FilePath/Adenocarcinoma_of_the_stomach.jpg	11				
http://en.wikipedia.org/wiki/Food_fortification	Food fortification	https://commons.wikimedia.org/wiki/Special:FilePath/Ad_for_%22Vitamin_Donut%22_(FDA_168)_(8212305596).jpg	11				
http://en.wikipedia.org/wiki/Hemiptera	Hemiptera	https://commons.wikimedia.org/wiki/Special:FilePath/Acanthasoma_hamorrhoidale_adult.jpg	11				
http://en.wikipedia.org/wiki/Ablation	Ablation	https://commons.wikimedia.org/wiki/Special:FilePath/Ablation_of_quartz_glass_in_a_flashtube.jpg	11				
http://en.wikipedia.org/wiki/Amyloid_beta	Amyloid beta	https://commons.wikimedia.org/wiki/Special:FilePath/Abeta_2lfm.jpg	11				
http://en.wikipedia.org/wiki/Yoga	Yoga	https://commons.wikimedia.org/wiki/Special:FilePath/A_yogi_seated_in_a_garden.jpg	11				
http://en.wikipedia.org/wiki/Present	Present	https://commons.wikimedia.org/wiki/Special:FilePath/A_day_panorama_-_digital_art.jpg	11				
http://en.wikipedia.org/wiki/Wave	Wave	https://commons.wikimedia.org/wiki/Special:FilePath/2006-01-14_Surface_waves.jpg	11				
http://en.wikipedia.org/wiki/Pandemic	Pandemic	https://commons.wikimedia.org/wiki/Special:FilePath/1918FluVictimsStLouis.jpg	11				
http://en.wikipedia.org/wiki/Contract	Contract		11				
http://en.wikipedia.org/wiki/Transgene	Transgene		11				
http://en.wikipedia.org/wiki/Labor_induction	Labor induction		11				
http://en.wikipedia.org/wiki/Wakefulness	Wakefulness		11				
http://en.wikipedia.org/wiki/Data_set	Data set		11				
http://en.wikipedia.org/wiki/Inflammasome	Inflammasome		11				
http://en.wikipedia.org/wiki/Market_%28economics%29	Market (economics)		11				
http://en.wikipedia.org/wiki/Gender_dysphoria	Gender dysphoria		11				
http://en.wikipedia.org/wiki/Adjuvant	Adjuvant		11				
http://en.wikipedia.org/wiki/Cancer_survivor	Cancer survivor		11				
http://en.wikipedia.org/wiki/Intrinsic_and_extrinsic_properties	Intrinsic and extrinsic properties		11				
http://en.wikipedia.org/wiki/Quality_assurance	Quality assurance		11				
http://en.wikipedia.org/wiki/Kidney_failure	Kidney failure		11				
http://en.wikipedia.org/wiki/Individual_participant_data	Individual participant data		11				
http://en.wikipedia.org/wiki/Mechanics	Mechanics		11				
http://en.wikipedia.org/wiki/General_Medical_Council	General Medical Council		11				
http://en.wikipedia.org/wiki/Neurogenesis	Neurogenesis		11				
http://en.wikipedia.org/wiki/Long_non-coding_RNA	Long non-coding RNA		11				
http://en.wikipedia.org/wiki/Shortness_of_breath	Shortness of breath		11				
http://en.wikipedia.org/wiki/Food_preservation	Food preservation		11				
http://en.wikipedia.org/wiki/Autonomy	Autonomy		11				
http://en.wikipedia.org/wiki/Psychopathy	Psychopathy		11				
http://en.wikipedia.org/wiki/Surgical_oncology	Surgical oncology		11				
http://en.wikipedia.org/wiki/Sensitization	Sensitization		11				
http://en.wikipedia.org/wiki/Cognitive_deficit	Cognitive deficit		11				
http://en.wikipedia.org/wiki/Somatic_evolution_in_cancer	Somatic evolution in cancer		11				
http://en.wikipedia.org/wiki/Deprescribing	Deprescribing		11				
http://en.wikipedia.org/wiki/Subjective_well-being	Subjective well-being		11				
http://en.wikipedia.org/wiki/Robust_statistics	Robust statistics		11				
http://en.wikipedia.org/wiki/Survival_analysis	Survival analysis		11				
http://en.wikipedia.org/wiki/Confidence	Confidence		11				
http://en.wikipedia.org/wiki/Immune_checkpoint	Immune checkpoint		11				
http://en.wikipedia.org/wiki/Habit	Habit		11				
http://en.wikipedia.org/wiki/Low-density_lipoprotein	Low-density lipoprotein		11				
http://en.wikipedia.org/wiki/Program_management	Program management		11				
http://en.wikipedia.org/wiki/Crop_yield	Crop yield		11				
http://en.wikipedia.org/wiki/Hospital_readmission	Hospital readmission		11				
http://en.wikipedia.org/wiki/Late_Triassic	Late Triassic		11				
http://en.wikipedia.org/wiki/Informed_consent	Informed consent		11				
http://en.wikipedia.org/wiki/Accountability	Accountability		11				
http://en.wikipedia.org/wiki/Bibliometrics	Bibliometrics		11				
http://en.wikipedia.org/wiki/Chemoradiotherapy	Chemoradiotherapy		11				
http://en.wikipedia.org/wiki/Manual_therapy	Manual therapy		11				
http://en.wikipedia.org/wiki/Substrate_%28chemistry%29	Substrate (chemistry)		11				
http://en.wikipedia.org/wiki/Word	Word		11				
http://en.wikipedia.org/wiki/Mood_%28psychology%29	Mood (psychology)		11				
http://en.wikipedia.org/wiki/Pharmacodynamics	Pharmacodynamics		11				
http://en.wikipedia.org/wiki/Neurodevelopmental_disorder	Neurodevelopmental disorder		11				
http://en.wikipedia.org/wiki/Drug_delivery	Drug delivery		11				
http://en.wikipedia.org/wiki/Evolutionary_radiation	Evolutionary radiation		11				
http://en.wikipedia.org/wiki/Solvent	Solvent		11				
http://en.wikipedia.org/wiki/Association_%28psychology%29	Association (psychology)		11				
http://en.wikipedia.org/wiki/Dysbiosis	Dysbiosis		11				
http://en.wikipedia.org/wiki/Cardiorespiratory_fitness	Cardiorespiratory fitness		11				
http://en.wikipedia.org/wiki/Coercion	Coercion		11				
http://en.wikipedia.org/wiki/Extracellular	Extracellular		11				
http://en.wikipedia.org/wiki/Order_%28biology%29	Order (biology)		11				
http://en.wikipedia.org/wiki/Dissociation_%28psychology%29	Dissociation (psychology)	https://en.wikipedia.org/wiki/Special:FilePath/UVa_student_dissociating.jpg	10				
http://en.wikipedia.org/wiki/Cadaver	Cadaver	https://en.wikipedia.org/wiki/Special:FilePath/The_Anatomy_Lesson.jpg	10				
http://en.wikipedia.org/wiki/Androgen	Androgen	https://en.wikipedia.org/wiki/Special:FilePath/Steroidogenesis.svg	10				
http://en.wikipedia.org/wiki/Mucous_membrane	Mucous membrane	https://en.wikipedia.org/wiki/Special:FilePath/Normal_gastric_mucosa_intermed_mag.jpg	10				
http://en.wikipedia.org/wiki/Biomaterial	Biomaterial	https://en.wikipedia.org/wiki/Special:FilePath/NautilusCutawayLogarithmicSpiral.jpg	10				
http://en.wikipedia.org/wiki/Snail	Snail	https://en.wikipedia.org/wiki/Special:FilePath/Grapevinesnail_01.jpg	10				
